uid,name,tile,geometry,priorState,recommendation,reasons,auditFlags,kind,structureType,heightMetres,heightSource,areaM2,inputHash
landsd/314766:0,,-6_-12,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,40.5225,3050a74e32f9561a631ea339f1893bfb2af5afd2632663cad9912850e13a6ab2
landsd/288308:0,,-9_-10,footprint,unassessed,review,source-or-terrain-diagnostic;native-source-missing-or-ambiguous,sampled-base-above-terrain,yes,Tower,8.1,landsd,65.0323,add26e094a03bb9cf679ff26a308ed8d4cd4711cd2a22d6122c09f8a7efac6c1
landsd/261850:0,MARYCOVE THE MARY STANTON CENTRE FOR GIRLS GOOD SHEPHERD SISTERS,0_2,footprint,unassessed,review,source-or-terrain-diagnostic;nonordinary-or-support-form,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,yes,Podium,1.6,landsd,5.6937,cd0d1409d36551e114dc019440e322b07cd051eaff69081100363c31aea47f97
landsd/22643:0,,4_-8,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,yes,Tower,3.2,landsd,13.7951,3a1ada97af36a5a2c14e4a84ac9a9f72120ae2612cb26b78e066ac80b76f5527
landsd/142775:0,,-4_-9,footprint,unassessed,review,native-envelope-differs,,yes,Tower,2.8,landsd,22.1567,49dfd06e2affe19ca9095915916fcc12f15894001d37c79fe943ab3c79592da0
landsd/297579:0,,-8_-8,footprint,unassessed,review,native-source-missing-or-ambiguous,,yes,Tower,8.1,landsd,64.3322,5a5cecca5b48824f6ed92843e6fa180c2702c61a5d012431edb8ce440757dc5c
landsd/234620:0,Harmony Garden Block 1,4_1,footprint,unassessed,review,large-or-tall-form;native-envelope-differs;native-mesh-complexity-needs-review,,apartments,Tower,79,landsd,624.0492,f2812c17c53cad336dc11d09ffc0516ee6e8c9871ab95b49d541fba7da25b5b2
landsd/248058:0,,3_-2,footprint,unassessed,review,nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,landsd,96.1602,b3e3c1b75a375b1a9813f7d5383159880819a35adb0a9a092068cc880cbd668d
landsd/35024:0,,0_-12,footprint,unassessed,review,native-envelope-differs,,yes,Tower,2.6,landsd,11.5746,619bd04505c3a4c5efa34218f3db2a5beb0e3b5774f6474450419b272e9ec73a
landsd/182121:0,,0_-3,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,residential,Tower,29.2,landsd,77.8217,e34a389883dd6fc2b9768448c870ea073e392add566b8c6fd9aa9845f8cfe9f0
landsd/45919:0,,-4_-14,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs,sampled-roof-partly-below-terrain,yes,Tower,2.2,landsd,13.6682,923405971b2b222329f7e28be1bc7aeeb4109e11ea5e7f1a38e3dc72f411a670
landsd/214119:0,Butterfly Crest Block 22,-11_2,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,house,Tower,13.3,landsd,154.0989,adb5b331667d6ccb15823e65dd9696edeec7332d4ce53fc21ef39ce46d40cd6a
landsd/211267:0,,-2_-12,footprint,unassessed,review,native-mesh-complexity-needs-review,,house,Tower,5.3,landsd,42.7224,a78e38984d45fe115e2673c2555d01fe0cce4248ab36bebbc1c5304081fea9e7
landsd/107028:0,,-8_-1,footprint,unassessed,review,native-envelope-differs,,yes,Tower,3.8,landsd,30.9827,329fdba9c2d58f2e261c80c279356b89f3686eedbe93fa991ef62fbba72c9a6c
landsd/158361:0,,0_-9,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs;native-mesh-complexity-needs-review,sampled-base-above-terrain,yes,Tower,8.2,landsd,65.0339,306a5926d53fd7d9ab60998971b2c02bd2043449a407bb110add5b4373ea477f
landsd/200660:0,,3_-8,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,hut,Temporary Structure,3.5,estimated,19.9496,f123e0f847644f8d6274837f43bb6dc24754c030054f78872e211e54e41a01fd
landsd/125239:0,,-4_-12,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,42.9606,da67e560cf84d513f5305e67f0e2b70f2a70a41480d741e442a6dfaf2793d5fd
landsd/24090:0,,4_-7,footprint,unassessed,review,source-or-terrain-diagnostic,sampled-roof-partly-below-terrain,yes,Tower,1.9,landsd,66.5281,84b6a2ed2343f7f7759728976f4ebf270a560985b8a2542308392823099369bd
landsd/250665:0,,-4_-8,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,3.7,landsd,65.0345,6a028c498f5ad12a8a1f6f922be2cd2712a8b55d8277cac004e54d91bf6c1fd4
landsd/249820:0,,1_-3,footprint,unassessed,review,nonordinary-or-support-form;native-envelope-differs;native-mesh-complexity-needs-review,,school,Tower,16.2,landsd,687.6637,76eab8c131c5c07c808f10a7ec6d58bba8ec76965129a9680eebdd924392ce03
landsd/287554:0,,-7_2,footprint,unassessed,review,source-or-terrain-diagnostic;native-source-missing-or-ambiguous,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,yes,Tower,3.2,landsd,11.2959,5ee9d622bc3878121f1912f036ccdea83e4e142d2396ac33a0322b501c725ae7
landsd/120250:0,,-8_-9,footprint,unassessed,likely-skip,ordinary-surveyed-form-small-native-envelope-difference-low-complexity,,yes,Tower,4.0,landsd,25.7831,ce2b69cd9ae27ac3da6f14f0e01f49dff08e8d61ed0d0851ded782f0019c7df1
landsd/202628:0,,-8_4,footprint,unassessed,likely-skip,ordinary-surveyed-form-small-native-envelope-difference-low-complexity,,yes,Tower,7.6,landsd,18.8537,b66e055932af5ebc98e0f4280bb3c89e42db0c87a9caccbc0f76ad83b1dfa592
landsd/27871:0,,6_-2,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,house,Tower,7.1,landsd,59.1812,aa0b3cba2d3591a8debe525a41e4e24e2786f73dc6f58c47225dd9e7604e0714
landsd/116856:0,,-6_-11,footprint,unassessed,review,native-mesh-complexity-needs-review,,house,Tower,7.8,landsd,56.6863,54426a6685a5c021792ea8f9e84c45ab1ed10da72e87ad45adc4c97fafe7d4e7
landsd/322952:0,,1_-7,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,29.3531,ba6f5d37942d96c274469ee7351de80ef68f7c5174f675f076967df637b0c4f7
landsd/326038:0,,-10_-8,footprint,unassessed,review,native-source-missing-or-ambiguous,,yes,Tower,10.7,landsd,38.409,e90db1865f01e67ee13c350f65e9c44ad3a8e17d17fc110a64d76b498548581e
landsd/230764:0,,-15_2,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,26.5679,4254be4122e4f2545321c64b56c1d7d663f82da03b25914f1d87ef781ef5a6db
way/1336776236:0,,-8_-5,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,residential,,9.6,levels,51.41,2ae462a3d43688c15a2a1c2d782494a92378e25a10d0a66499cdf1e26bd0a187
landsd/52638:0,Block 10,-5_-8,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,house,Tower,8,landsd,65.0485,868ea5f4abbb133a94ed2600371af4006ad66839f9c475a2d725d4bcfd9a2ba3
landsd/281667:0,,-3_-11,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,34.7488,adde35dd243aea0c5804f5a70ac162c5c7ced33391b0f10cddff1b381a4840cc
landsd/295335:0,,-2_-13,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,50.168,77c4f8fed5a3a1fb6a41ea2844e3f833422681b580e0cd6937496952aab2fdbf
landsd/86436:0,,2_-7,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs;native-mesh-complexity-needs-review,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,yes,Tower,3.4,landsd,14.3038,c2faa10b7cd817b84a2728a0fc481fb764c189eab8dc23c741047108c9a89637
landsd/207187:0,,-2_-4,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,yes,Tower,4.0,landsd,52.4133,77b74f6ce20225c2c9f91b4a1dbcadb628cf4140378ca7fee1ce8b69a4c77017
landsd/318552:0,,-3_-12,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,67.5308,59e0350a0f8269630c187573df92e16d66934570fd53473de4d9a5d295d7e156
landsd/136170:0,Cheong Fat Factory Building,-1_-3,footprint,unassessed,review,large-or-tall-form;native-envelope-differs;native-mesh-complexity-needs-review,,industrial,Tower,39.2,landsd,2359.045,ffa97b9cee2fca41da84e59f4f1aea5eb84b32bc1963a02563e6633f7ff77c11
landsd/164739:0,HONG CHI FANLING INTEGRATIVE REHABILITATION COMPLEX,-2_-12,footprint,unassessed,review,native-envelope-differs,,yes,Tower,4.0,landsd,61.0192,fafceea1fe9ff9f323bb9e8378668356a21cd424008483d7eca25b34fb17d06b
landsd/49455:0,INTERNATIONAL CHRISTIAN SCHOOL,1_-3,footprint,unassessed,review,native-envelope-differs,,yes,Tower,3.2,landsd,8.111,6638d4ce7b2c11e546fd1cee4d76a2345223b108e891494e7f4c2314aafb7e66
landsd/285746:0,,-5_-12,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,49.068,d36378c895b5205cf3b9a38d80bd641a8de52b04d3e86890ffa829e56351967c
landsd/15581:0,,1_-14,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,33.8248,084f4656e1f56f48c9cad904eaa2832f8e65fc2da072d5f4b8a39f9ed7718a52
landsd/320248:0,,0_-3,footprint,unassessed,review,nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,4.7,landsd,76.9118,1e237ffac2936d3a4cc089b71065c530e4b73f298fa8af8ba7215a818857fd2f
landsd/5092:0,,-8_-9,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,8.2,landsd,63.9998,7174488466b126c6af620904cac03c23f153059011ece8709a98fb148452411b
landsd/117418:0,,-7_-8,footprint,unassessed,likely-skip,ordinary-surveyed-form-small-native-envelope-difference-low-complexity,,yes,Tower,4.5,landsd,36.8506,85bc819b8a14cf028435a6bc5a911ddfbf86af55e5b74e49db8af2f029615c2f
landsd/196178:0,,-1_-10,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,42.9221,27a2954dce653687dd842292de4d7b9e8cfc39bbc8124501a6fe751b7e969e1d
landsd/225552:0,Kadoorie Villas 83,-6_-11,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,house,Tower,8.4,landsd,64.1897,1a97595a0da674d75ae2f1033e325b26df5231e0a8b56140bd9e6988bfaf14ca
landsd/131015:0,,-1_-11,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,58.4037,39be710166f5a720d684cd31827e32ffbf8a1a4901407b65cd4f0c5fec0de118
landsd/170900:0,PENG CHAU MARKET,-7_0,footprint,unassessed,review,source-or-terrain-diagnostic;nonordinary-or-support-form;native-envelope-differs;native-mesh-complexity-needs-review,sampled-base-above-terrain,yes,Podium,2.7,landsd,13.1266,48edd112eebf7315497d50a9e13e07c567abd661656cdfd9360ff28bad22d306
landsd/144503:0,,-4_-9,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,45.1812,102c7bf75d54eea77cdd132e011fa7b282db72210ad80629912d71dd486bd1db
landsd/223567:0,VISTA HORIZON,2_3,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,71.6041,7a8987a5b30cef280d0df937cc370c2efa45cbfbe32d6d1b7b1b855ce560c2c2
landsd/317154:0,,-7_-9,footprint,unassessed,review,native-source-missing-or-ambiguous,,yes,Tower,2.5,landsd,25.5284,a0191fae5811704a285caa10d21d00308440aed160fa0f4e0e43b763040b9206
landsd/319863:0,,3_-11,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,69.4835,b5f731157b4a827cf9273494ebfff39cf312d7b943dec9d97d13b4212740b407
landsd/283650:0,,-8_-9,footprint,unassessed,review,native-source-missing-or-ambiguous,,house,Tower,8.2,landsd,65.0322,f48f7fea246dd7345e98e53f7e9c7409d86b002c8ca4017da0af4d77e8a8621a
landsd/172831:0,,-8_-11,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,44.9599,bca67865a5f20b11be5aa49c1a59bb1f48409d81c12ad635034902b156187dd8
landsd/245280:0,,0_-13,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,8.5536,3c185d1a604d7fbcefb62e21587fc57f6f1f22214f33e471aba1217ba60e8c86
landsd/83484:0,,-10_-8,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,70.3416,fba058d45078c1b30c4fe2ca052bc707c5ed4382096dd67cec02792486ee1dea
landsd/17789:0,,-6_-11,footprint,unassessed,review,native-mesh-complexity-needs-review,,house,Tower,6.4,landsd,51.0761,ac1d948000d55e224615d5e1a1bc45c6e4c6cc2b036ed9f994ebb2dfe3c62c74
landsd/41623:0,LOCARNO AVENUE,-4_-12,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,house,Tower,7.7,landsd,111.7806,af36905474a993758c79f7c59525412c097e10df0a44164e1cd2a7ce7b7c6ca4
landsd/52725:0,,-1_-12,footprint,unassessed,review,nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,2.8,landsd,29.4614,211e91699bfcf85c968536201b6098586dc1b7bf12e353c648d71b308f2c127f
landsd/260645:0,,-9_1,embedded,unassessed,review,existing-detail-without-current-acceptance,,yes,Tower,2.7,landsd,18.1619,bf3ff202eb8d61f8388371df776349928e16ac98668409caad39f4c3c4cec5e9
landsd/167697:0,,0_-14,footprint,unassessed,likely-skip,ordinary-surveyed-form-small-native-envelope-difference-low-complexity,,yes,Tower,6.0,landsd,30.2591,a83e4cef2815c30fb08468685c01407ef7512288cf73898de0775ad8b8d0bcac
landsd/316070:0,,-5_-11,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,42.668,4ef0ecb879c1ca7b730e142016b89e56e25838c69b33c60ed3014cda33563c73
landsd/124769:0,,-3_-12,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,103.8211,6f4aeed9f1083fbc6ee2e83697f4626657c44dd436656251f4273df43eef4f71
landsd/120866:0,,-7_-9,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,7.8,landsd,68.7717,3dec00f16df22ce85c03797830c9844c906d7cd6ef4ea5200c1191b5568e532b
landsd/33180:0,,-5_-12,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,55.0759,2f84b10f1d57585d35f719d7f640d326ec3c22c9a8b48e9d3a22643016da2b4c
landsd/45956:0,,-8_-8,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,8.8,landsd,40.1476,05f4d33dc82f7af3b02cf5f8b4522faebefcd9aeb0f0009622b6c2d3fcc85d0a
landsd/291837:0,,-1_-14,footprint,unassessed,review,nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.4,landsd,74.2117,526d17775779834857881063ca0be914abcdb5d0ff23e51ace7b3fc6536922c6
landsd/30452:0,RESTAURANT,4_-4,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,4.1,landsd,612.4826,ae401c08c5f00494d99c9ef05cbe51355b995a82025bb57d6cce855142436b77
landsd/240168:0,Remex Centre,0_2,footprint,unassessed,review,large-or-tall-form;native-envelope-differs;native-mesh-complexity-needs-review,,industrial,Tower,85.3,landsd,1371.9492,44d2282077d43604cefa21d7afe765f712198c9cb1f6bf7a96e0ec9639f6ed9d
landsd/188967:0,,0_-11,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,19.5806,b793345207b1876ff11006e872ae3491a09c43312d0effab9259f81f26c4fe56
landsd/36839:0,,2_-6,footprint,unassessed,review,native-envelope-differs,,yes,Tower,9.6,landsd,8.3874,67de866ba7f1cbe634587da8210eea776d174e5d2cbeef80b4dd54a4085e89c5
landsd/199984:0,Tai Shek Hau P/Ping Substation,-7_4,footprint,unassessed,likely-skip,ordinary-surveyed-form-small-native-envelope-difference-low-complexity,,yes,Tower,4.1,landsd,35.5078,ac3cd0655549202f2fd7868d44ad6712214ee5f8772e93a564ab0cb3d5c23dc1
landsd/75391:0,,-10_-8,footprint,unassessed,review,source-or-terrain-diagnostic;nonordinary-or-support-form;native-source-missing-or-ambiguous,sampled-base-above-terrain,roof,Open-sided Structure,5.4,landsd,540.7617,7d8dda2302f98cc0fd0197cdeda807fdd15c41bafebf945371fed5ebc0a6d916
landsd/285625:0,Full Park Block N,-9_-8,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,8.2,landsd,63.2555,00f82f488243c31061a2be3d37ee265c5174d94b4c8e56233d5166259137ccd3
landsd/332068:0,,-9_-8,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,177.0361,48bb8072b83fffd98d7f8a22960214e0ee8bc18110bdd45626f317e5c7190a2c
landsd/177280:0,,0_-14,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,29.917,2b480efdc88cfb13dce59cf9114af58d973a1e055d271584e2c342fd8312df12
landsd/321252:0,,0_2,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs;native-mesh-complexity-needs-review,sampled-base-above-terrain,house,Tower,13.5,landsd,104.8641,2a1977c974d60631afb4a6bb77ed3451a6c45bb3207432754d3b964b6bdc972d
landsd/83628:0,,0_-2,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,20.3,landsd,67.8572,4864641ad0018c308433c8bfc82c399cddc205ed48bb89da0f35ed36419591d4
landsd/16087:0,,-6_-12,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,27.1307,df0cc55bb6d822d05f68ee6380b7db68af2fafc1aa3359f7632c20de8db9de49
landsd/199167:0,,-10_-7,footprint,unassessed,review,nonordinary-or-support-form;native-source-missing-or-ambiguous,,apartments,Open-sided Structure,3.3,landsd,37.8851,88e6f6cc4faeafd6e5367549744cdaa8b15b52f78260c98f69ee25f49c4dc757
landsd/290328:0,,-2_-9,footprint,unassessed,review,native-source-missing-or-ambiguous,,yes,Tower,8.2,landsd,32.3284,320660e69e626abe839d4b4e5496f1aa960c732d6da23a5b3cb63cb56709bd4d
landsd/241647:0,Tam Mi Camp Block 35,-5_-11,footprint,unassessed,review,native-source-missing-or-ambiguous,,yes,Tower,5.8,landsd,54.5633,754e1df1e5cbd0de4d4b6709360b977081a5d674dcbfd4a3e4976d4b7d861f48
landsd/62888:0,,-1_-11,footprint,unassessed,review,native-mesh-complexity-needs-review,,house,Tower,8.6,landsd,70.2685,7353680f358afd28cf89b24dd531e44306db38f2076e783760c23fb0d5380976
landsd/86923:0,Hip Wo House,1_-6,footprint,unassessed,review,large-or-tall-form;native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,37.0,landsd,2584.6353,db0a40d3c86586862dba347cb38a03aa0e3940e2ca59ffdb3e06fc5bd0ae6cde
landsd/231641:0,,-3_-12,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,257.4492,472f8ee1287dc0766adfcbfe40e75a6edb2c93c6863b05a5c281facfd7ac2c11
