uid,objectId,buildingCSUID,name,nameZh,sectionId,sectionName,tile,centreX,centreZ,baseHeight,height,heightSource,governmentAvailable,sizeGroup,sizeLabel,triangles,modelId,sourceState,sourceHoldReason,compressedBytes,geometryBytes,installation,actionableState
landsd/106973:0,106973,1974117977T20050430,Headland Village Block 43,蔚陽第４３座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14754.701878,-1468.565889,8.8,17.3,landsd,True,small,S,189,B197411797701063C0,packed-needs-placement-review,,2834,11898,none,enhancement-required
landsd/106975:0,106975,1958318000T20050430,Headland Village Block 12,蔚陽第１２座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14917.143225,-1505.783619,23.2,12.8,landsd,True,small,S,129,B195831800001063C0,packed-needs-placement-review,,2056,8154,none,enhancement-required
landsd/106977:0,106977,1974118001T20050430,Headland Village Block 64,蔚陽第６４座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14756.559208,-1505.84494,23.3,12.2,landsd,True,small,S,153,B197411800101063C0,packed-needs-placement-review,,2386,9594,none,enhancement-required
landsd/107018:0,107018,1979017977T20050430,Headland Village Block 51,蔚陽第５１座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14705.175438,-1468.828058,11.4,14.8,landsd,True,small,S,190,B197901797701063C0,packed-needs-placement-review,,2841,11760,none,enhancement-required
landsd/107023:0,107023,1958818001T20050430,Headland Village Block 14,蔚陽第１４座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14911.71494,-1506.10454,23.1,10.0,landsd,True,small,S,106,B195881800101062G0,packed-needs-placement-review,,1799,6684,none,enhancement-required
landsd/107029:0,107029,1986817981T20050430,Headland Village Block 63,蔚陽第６３座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14625.95973,-1473.271164,12.4,13.4,landsd,True,small,S,238,B198681798101063C0,packed-needs-placement-review,,3483,15000,none,enhancement-required
landsd/107030:0,107030,1984417981T20050430,Headland Village Block 59,蔚陽第５９座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14650.993586,-1472.814978,13.5,12.1,landsd,True,small,S,184,B198441798101063C0,packed-needs-placement-review,,2841,11400,none,enhancement-required
landsd/107031:0,107031,1973618002T20050430,,,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14761.699718,-1506.793714,23.1,10.4,landsd,True,small,S,128,B197361800201063C0,packed-needs-placement-review,,2074,8040,none,enhancement-required
landsd/107068:0,107068,1976418001T20050430,Headland Village Block 70,蔚陽第７０座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14734.582503,-1503.902442,23.7,10.1,landsd,True,small,S,136,B197641800101063C0,packed-needs-placement-review,,2281,8592,none,enhancement-required
landsd/107069:0,107069,1978717972T20050430,Headland Village Block 49,蔚陽第４９座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14713.503121,-1467.56078,11.2,15.0,landsd,True,small,S,243,B197871797201063C0,packed-needs-placement-review,,3494,15318,none,enhancement-required
landsd/107070:0,107070,1983618001T20050430,,,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14663.675382,-1506.251431,23.1,10.7,landsd,True,small,S,100,B198361800101063C0,packed-needs-placement-review,,1748,6360,none,enhancement-required
landsd/107071:0,107071,1980218001T20050430,Headland Village Block 84,蔚陽第８４座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14696.383457,-1506.162728,23.5,9.8,landsd,True,small,S,152,B198021800101062G0,packed-needs-placement-review,,2391,9696,none,enhancement-required
landsd/107072:0,107072,1957118001T20050430,Headland Village Block 8,蔚陽第８座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14928.224345,-1505.941389,23.3,9.9,landsd,True,small,S,122,B195711800101062G0,packed-needs-placement-review,,2159,7788,none,enhancement-required
landsd/107073:0,107073,1982518000T20050430,Headland Village Block 90,蔚陽第９０座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14674.79384,-1505.734033,23.1,10.9,landsd,True,small,S,120,B198251800001063C0,packed-needs-placement-review,,1973,7632,none,enhancement-required
landsd/107075:0,107075,1964817991T20050430,Headland Village Block 29,蔚陽第２９座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14851.00614,-1481.945152,16.1,9.2,landsd,True,small,S,219,B196481799101062G0,packed-needs-placement-review,,3162,13446,none,enhancement-required
landsd/107076:0,107076,1976517976T20050430,Headland Village Block 47,蔚陽第４７座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14729.877661,-1467.724256,9.9,15.8,landsd,True,small,S,180,B197651797601063C0,packed-needs-placement-review,,2741,11196,none,enhancement-required
landsd/107077:0,107077,1942817979T20050430,,,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-15064.185747,-1476.613699,21.8,17.8,landsd,True,small,S,479,B194281797901063C0,packed-needs-placement-review,,6174,30810,none,enhancement-required
landsd/107078:0,107078,1979118001T20050430,Headland Village Block 80,蔚陽第８０座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14707.544111,-1505.656182,23.6,10.5,landsd,True,small,S,163,B197911800101063C0,packed-needs-placement-review,,2467,10158,none,enhancement-required
landsd/107079:0,107079,1958017977T20050430,Headland Village Block 19,蔚陽第１９座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14914.920407,-1469.135442,16.4,8.9,landsd,True,small,S,303,B195801797701062G0,packed-needs-placement-review,,4220,19494,none,enhancement-required
landsd/107080:0,107080,1979718000T20050430,Headland Village Block 82,蔚陽第８２座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14701.903955,-1505.344112,23.4,12.5,landsd,True,small,S,129,B197971800001063C0,packed-needs-placement-review,,2042,8082,none,enhancement-required
landsd/107083:0,107083,1962417986T20050430,Headland Village Block 25,蔚陽第２５座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14875.014041,-1477.377266,13.6,11.7,landsd,True,small,S,225,B196241798601063C0,packed-needs-placement-review,,3297,14166,none,enhancement-required
landsd/107120:0,107120,1970917985T20050430,Headland Village Block 37,蔚陽第３７座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14789.68069,-1476.660021,16.7,9.1,landsd,True,small,S,197,B197091798501062G0,packed-needs-placement-review,,2870,12198,none,enhancement-required
landsd/107122:0,107122,1981417978T20050430,Headland Village Block 53,蔚陽第５３座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14684.31072,-1469.336713,13.4,12.1,landsd,True,small,S,226,B198141797801063C0,packed-needs-placement-review,,3256,13956,none,enhancement-required
landsd/107392:0,107392,2228219182T20060307,HONG KONG DISNEYLAND RESORT,香港迪士尼樂園度假區,10.5,Discovery Bay and Nim Shue Wan,-7_-2,-12220.295668,-2682.87633,8.4,5.2,landsd,True,small,S,149,B222821918201062G0,packed-needs-placement-review,,2543,10578,none,enhancement-required
landsd/107421:0,107421,1953517887T20050430,Beach Village Block 43,碧濤第４３座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14956.02868,-1385.150587,5.8,13.2,landsd,True,small,S,431,B195351788701063C0,packed-needs-placement-review,,5714,27318,none,enhancement-required
landsd/107422:0,107422,1954717905T20050430,Beach Village Block 45,碧濤第４５座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14943.942602,-1403.21427,5.8,13.4,landsd,True,small,S,430,B195471790501063C0,packed-needs-placement-review,,5572,26592,none,enhancement-required
landsd/107427:0,107427,1971417986T20050430,Headland Village Block 39,蔚陽第３９座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14781.342379,-1477.813299,16.7,9.5,landsd,True,small,S,190,B197141798601062G0,packed-needs-placement-review,,2816,11796,none,enhancement-required
landsd/107433:0,107433,1947317917T20050430,,,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-15020.669123,-1414.262539,18.7,11.2,landsd,True,small,S,495,B194731791701063C0,packed-needs-placement-review,,6686,32382,none,enhancement-required
landsd/107435:0,107435,2265819343T20050823,HONG KONG DISNEYLAND RESORT,香港迪士尼樂園度假區,10.5,Discovery Bay and Nim Shue Wan,-6_-2,-11842.755428,-2842.553771,7.2,3.3,landsd,True,small,S,252,B226581934301062G0,packed-needs-placement-review,,3187,15336,none,enhancement-required
landsd/107436:0,107436,1960017981T20050430,Headland Village Block 21,蔚陽第２１座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14899.053298,-1472.485286,16.5,9.1,landsd,True,small,S,163,B196001798101062G0,packed-needs-placement-review,,2536,10158,none,enhancement-required
landsd/107438:0,107438,2266919325T20050823,HONG KONG DISNEYLAND RESORT,香港迪士尼樂園度假區,10.5,Discovery Bay and Nim Shue Wan,-6_-2,-11832.311789,-2824.938804,7.2,3.3,landsd,True,small,S,252,B226691932501062G0,packed-needs-placement-review,,3175,15336,none,enhancement-required
landsd/107475:0,107475,1951417970T20050430,Beach Village Block 59,碧濤第５９座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14980.194752,-1466.070087,18.6,10.8,landsd,True,small,S,474,B195141797001063C0,packed-needs-placement-review,,6198,30636,none,enhancement-required
landsd/107477:0,107477,1988817987T20050430,Headland Village Block 65,蔚陽第６５座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14610.516937,-1478.259135,11.1,13.7,landsd,True,small,S,215,B198881798701063C0,packed-needs-placement-review,,3195,13206,none,enhancement-required
landsd/107478:0,107478,1955518001T20050430,,,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14944.917566,-1506.557707,23.4,9.9,landsd,True,small,S,122,B195551800101062G0,packed-needs-placement-review,,2050,7860,none,enhancement-required
landsd/107479:0,107479,1976918000T20050430,Headland Village Block 72,蔚陽第７２座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14729.236404,-1504.648561,23.7,11.8,landsd,True,small,S,147,B197691800001063C0,packed-needs-placement-review,,2340,9270,none,enhancement-required
landsd/107480:0,107480,1952517981T20050430,Beach Village Block 61,碧濤第６１座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14969.492686,-1476.770449,18.7,12.1,landsd,True,small,S,461,B195251798101063C0,packed-needs-placement-review,,6240,29982,none,enhancement-required
landsd/107481:0,107481,1957718000T20050430,Headland Village Block 10,蔚陽第１０座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14922.479887,-1504.571967,23.1,10.0,landsd,True,small,S,118,B195771800001062G0,packed-needs-placement-review,,1902,7332,none,enhancement-required
landsd/107482:0,107482,1976017975T20050430,Headland Village Block 45,蔚陽第４５座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14738.097423,-1466.404656,9.2,17.2,landsd,True,small,S,231,B197601797501063C0,packed-needs-placement-review,,3377,14454,none,enhancement-required
landsd/107485:0,107485,1957617977T20050430,Headland Village Block 17,蔚陽第１７座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14923.160904,-1467.591235,14.6,11.5,landsd,True,small,S,199,B195761797701063C0,packed-needs-placement-review,,2926,12606,none,enhancement-required
landsd/107486:0,107486,1991218001T20050430,Headland Village Block 69,蔚陽第６９座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14588.118192,-1490.654608,16.6,9.2,landsd,True,small,S,195,B199121800101062G0,packed-needs-placement-review,,2960,12150,none,enhancement-required
landsd/107487:0,107487,1989317988T20050430,Headland Village Block 67,蔚陽第６７座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14602.202347,-1480.329711,12.1,13.6,landsd,True,small,S,189,B198931798801063C0,packed-needs-placement-review,,2952,11754,none,enhancement-required
landsd/107489:0,107489,1946617902T20050430,,,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-15026.560089,-1400.389663,18.7,11.8,landsd,True,small,S,455,B194661790201063C0,packed-needs-placement-review,,5860,28974,none,enhancement-required
landsd/107490:0,107490,1949417951T20050430,Beach Village Block 57,碧濤第５７座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14999.629919,-1448.978209,18.7,11.3,landsd,True,small,S,486,B194941795101063C0,packed-needs-placement-review,,6670,32112,none,enhancement-required
landsd/107533:0,107533,1991518002T20050430,Headland Village Block 71,蔚陽第７１座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14579.848869,-1492.577471,16.5,9.1,landsd,True,small,S,188,B199151800201062G0,packed-needs-placement-review,,2875,11712,none,enhancement-required
landsd/107539:0,107539,1967317995T20050430,Headland Village Block 33,蔚陽第３３座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14826.488225,-1485.497336,16.5,8.7,landsd,True,small,S,223,B196731799501062G0,packed-needs-placement-review,,3190,13830,none,enhancement-required
landsd/107540:0,107540,1978118000T20050430,Headland Village Block 76,蔚陽第７６座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14718.248872,-1505.106014,23.5,10.3,landsd,True,small,S,163,B197811800001063C0,packed-needs-placement-review,,2466,10158,none,enhancement-required
landsd/107542:0,107542,1941017934T20050430,,,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-15082.397317,-1431.884267,21.7,18.6,landsd,True,small,S,487,B194101793401063C0,packed-needs-placement-review,,6412,30930,none,enhancement-required
landsd/107543:0,107543,1981918001T20050430,,,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14680.608899,-1506.769403,23.3,10.0,landsd,True,small,S,165,B198191800101063C0,packed-needs-placement-review,,2493,10098,none,enhancement-required
landsd/107545:0,107545,1942217965T20050430,,,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-15069.710321,-1463.473121,21.7,18.5,landsd,True,small,S,488,B194221796501063C0,packed-needs-placement-review,,6347,30828,none,enhancement-required
landsd/107546:0,107546,1955317920T20050430,Beach Village Block 47,碧濤第４７座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14937.724552,-1417.863724,5.8,13.1,landsd,True,small,S,397,B195531792001063C0,packed-needs-placement-review,,5317,24882,none,enhancement-required
landsd/107590:0,107590,1950817727T20050430,Beach Village Block 27,碧濤第２７座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14984.1916,-1229.068936,5.8,11.1,landsd,True,small,S,458,B195081772701063C0,packed-needs-placement-review,,5911,28956,none,enhancement-required
landsd/107597:0,107597,1983917979T20050430,Headland Village Block 57,蔚陽第５７座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14659.303535,-1470.840185,13,13.3,landsd,True,small,S,235,B198391797901063C0,packed-needs-placement-review,,3432,14838,none,enhancement-required
landsd/107598:0,107598,1941617949T20050430,,,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-15076.871444,-1445.197729,21.7,17.7,landsd,True,small,S,494,B194161794901063C0,packed-needs-placement-review,,6344,31584,none,enhancement-required
landsd/107600:0,107600,1967717995T20050430,Headland Village Block 35,蔚陽第３５座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14818.19447,-1487.074103,16.3,8.6,landsd,True,small,S,165,B196771799501062G0,packed-needs-placement-review,,2546,10314,none,enhancement-required
landsd/107603:0,107603,1973617976T20050430,Headland Village Block 41,蔚陽第４１座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14763.025107,-1467.256223,9,16.8,landsd,True,small,S,185,B197361797601063C0,packed-needs-placement-review,,2789,11586,none,enhancement-required
landsd/107604:0,107604,1981418000T20050430,Headland Village Block 86,蔚陽第８６座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14685.770588,-1505.390953,23.4,12.6,landsd,True,small,S,138,B198141800001063C0,packed-needs-placement-review,,2179,8604,none,enhancement-required
landsd/108695:0,108695,2229619151T20060307,HONG KONG DISNEYLAND RESORT,香港迪士尼樂園度假區,10.5,Discovery Bay and Nim Shue Wan,-7_-2,-12202.706939,-2652.726421,7.4,2.9,landsd,True,small,S,361,B222961915101062G0,packed-needs-placement-review,,4824,27366,none,enhancement-required
landsd/108737:0,108737,1931118692T20050430,,,10.5,Discovery Bay and Nim Shue Wan,-8_-2,-15188.023494,-2192.743042,31.3,24.8,landsd,True,small,S,309,B193111869201063C0,packed-needs-placement-review,,4456,21006,none,enhancement-required
landsd/108799:0,108799,1929818791T20050430,,,10.5,Discovery Bay and Nim Shue Wan,-8_-2,-15199.722594,-2293.166611,35.6,3.6,landsd,True,small,S,211,B192981879101062G0,packed-needs-placement-review,,2816,13218,none,enhancement-required
landsd/108804:0,108804,1906118812T20050430,Discovery Bay North Substation,愉景灣北變電站,10.5,Discovery Bay and Nim Shue Wan,-8_-2,-15437.7595,-2313.065,46.9,12.5,landsd,True,small,S,114,B190611881201063C0,packed-needs-placement-review,,2011,8136,none,enhancement-required
landsd/120582:0,120582,1940716782T20190617,,,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-15090.507545,-281.5166,195,5,landsd,True,small,S,238,B194071678201062G0,packed-needs-placement-review,,3840,17304,none,enhancement-required
landsd/130114:0,130114,1865017171T20191016,ILPICCO House 8,意峰８號洋房,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-15850.019705,-670.015412,184.2,8.0,landsd,True,small,S,187,B186501717101062G0,packed-needs-placement-review,,2632,11958,none,enhancement-required
landsd/131874:0,131874,2033917500T20050430,Crestmont Villa Block 28,倚濤軒第２８座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14161.706243,-999.755388,42,14.7,landsd,True,small,S,432,B203391750001063C0,packed-needs-placement-review,,5382,28224,none,enhancement-required
landsd/131875:0,131875,2001117453T20050430,La Costa Block 19,海堤居第１９座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14489.038286,-953.427254,6.1,6.1,landsd,True,small,S,125,B200111745301062G0,packed-needs-placement-review,,2269,8850,none,enhancement-required
landsd/131878:0,131878,2031517470T20050430,Crestmont Villa Block 22,倚濤軒第２２座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14184.674767,-969.832474,44.4,16.8,landsd,True,small,S,440,B203151747001063C0,packed-needs-placement-review,,5454,28704,none,enhancement-required
landsd/131880:0,131880,2049717518T20050430,Crestmont Villa Block 47,倚濤軒第４７座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14001.787941,-1018.170538,42.8,20.0,landsd,True,small,S,423,B204971751801063C0,packed-needs-placement-review,,5103,26550,none,enhancement-required
landsd/131881:0,131881,2048517566T20050430,Crestmont Villa Block 36,倚濤軒第３６座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14015.333444,-1069.349712,41.8,21.1,landsd,True,small,S,469,B204851756601063C0,packed-needs-placement-review,,5622,29634,none,enhancement-required
landsd/131882:0,131882,1957017527T20050430,Beach Village Block 5,碧濤第５座,10.5,Discovery Bay and Nim Shue Wan,-8_-1,-14919.63573,-1030.791915,5.7,11.4,landsd,True,small,S,406,B195701752701063C0,packed-needs-placement-review,,5326,25080,none,enhancement-required
